fips_county_code,county_name,tempchg,prepchg,prepext,coldext,heatext,drychg,impsurface,houseden,popest,houseslr,roadslr,hazard,expos,vulner,risk,climate_stress_score,cluster
42089,Monroe,-0.494993728812628,-0.2304423560824319,-0.2999276737683029,-1.3422872197592723,0.6341885168692571,-0.1043182317756098,0.7992854831918003,0.2209458563566138,0.772384512119541,-0.1953769263953066,-0.2027360918390279,-0.6931238264058592,0.7600146590073463,0.0774373760297434,0.5297560018858786,0.0116255187603397,0
42091,Montgomery,-0.7229894235729868,-0.2524065064635304,-0.0696175240878869,-0.2147743694364857,-0.4086751344437183,-0.0934600983420453,1.818228340410618,0.7813412101049007,2.316711840754865,-0.1521354677352716,0.3872665024196952,-0.5756312864733709,1.850161466217292,-1.8053165224523784,1.1604971019903096,-0.4083748854529168,3
42093,Montour,-1.8983235163287544,-0.2459123828800403,-0.1123554900079641,1.5328705485638343,-1.3060229274339512,-0.3397254150636433,-0.3394015568084907,-0.2536673873911965,-0.6057371944082892,-0.1953769263953066,-0.2027360918390279,-0.6820132581904005,-0.3853195753874649,-2.449146147621577,-0.4994953981839907,-1.1813572862754498,4
42095,Northampton,0.3349740270247235,-0.286356357733289,-0.1254143129279878,-0.5107464926462174,1.386020451536751,-0.1935583299002582,0.6614146863484129,0.2091044217425119,0.4560258284709603,-0.1953769263953066,-0.2027360918390279,-0.0014912914488153,0.5992644756670813,-0.0076340302452714,0.580579749058331,0.5091453828870719,0
42097,Northumberland,-1.070459672100223,-0.1858280855135795,-0.2381950563281915,0.7154237320798125,-1.7183178593483837,-0.2619882272178379,-0.2243812440049301,-0.199207971520331,-0.4824224344443512,-0.1953769263953066,-0.2027360918390279,-0.722550397284002,-0.2718362022837602,-0.0493890978993205,-0.3506437700072888,-1.0169219195554815,4
42099,Perry,1.829612853760655,-0.3985441484162129,-0.1871469303680992,-0.1583987269203465,0.5371779446540971,-0.2741426079771297,-0.4638708327325737,-0.292209468561133,-0.5417215125980342,-0.1953769263953066,-0.2027360918390279,0.3735904188768901,-0.4722941292025117,0.1861817161147231,-0.4546007303709281,0.6975493968125407,0
42101,Philadelphia,1.623728998257402,-0.2620780536738872,-0.0518100382878548,-2.089264483098118,-0.0448854886368667,-0.0485991236408544,6.101142069570687,7.5685863012946095,4.535814749564906,6.966420345804134,6.890553524529891,-0.2153829118366362,6.0935986807158695,0.6345996895133043,6.051871829494399,0.5100814619932269,1
42103,Pike,-2.4163808511887934,-0.4005946930755339,-0.184772598928095,0.095291664402281,-1.2817702843801615,-0.213773023313492,0.5621879286746846,0.2172244849113776,0.1019238557433875,-0.1953769263953066,-0.2027360918390279,-1.332855639721899,0.4630892966042654,-0.3290923173258004,0.0867077869617794,-1.3039747196274825,4
42105,Potter,1.5926984230960242,-0.4814143046268198,-0.8044731047692145,-1.8919497342916307,2.186357672311824,-0.5293023072607926,-0.6036687864944643,-0.3350887420102017,-0.6040666652413126,-0.1953769263953066,-0.2027360918390279,-0.1496182538479186,-0.5931588280386548,-0.445822986964061,-0.6065352557938822,1.083251262715685,0
42107,Schuylkill,-0.8989480444068677,0.6151917989907946,0.6058797705933332,0.081197753773245,-1.209012355218791,0.2857341983745762,-0.2777971322192259,-0.2077865296682224,-0.3910632132675275,-0.1953769263953066,-0.2027360918390279,-0.0479930483495567,-0.2974553432119137,0.086136607600535,-0.3067135110094217,-0.6074087337503608,4
42109,Snyder,1.109751850509911,-0.0222802105714874,0.192746100032587,-0.3275256544687639,0.3916620863313561,-0.2033876335172392,-0.3941702697689181,-0.2628636222353532,-0.5663599872274018,-0.1953769263953066,-0.2027360918390279,0.3672942603556776,-0.4210092472991785,-0.1374647603481194,-0.408040282484697,0.4326754344413427,0
42111,Somerset,-1.476695330203123,-0.1752637622529032,-0.2560025421282237,0.5744846257894641,0.1248830127396646,-0.2759389218614341,-0.4551522022917014,-0.2928437658635466,-0.5095170158024214,-0.1953769263953066,-0.2027360918390279,-0.5603781756317149,-0.4601337773786679,0.5829409201731678,-0.4861639304505919,-0.5425837464416308,4
42113,Sullivan,0.6775175514503321,-0.384176823935788,-0.4293287372485367,-1.8073862705174213,-2.227623363477975,-0.3478711563671282,-0.5865139264531026,-0.3274682826191541,-0.6071294763839435,-0.1953769263953066,-0.2027360918390279,-1.0623118693933151,-0.5799845948185194,-0.7596657779289893,-0.6231269704395098,-0.6326589894649238,0
42115,Susquehanna,-0.2185679438183821,-0.2230163243929362,-0.356911628328406,0.0248221112571068,-0.1661487039058172,-0.287123076032331,-0.4933684866164702,-0.3114648348984665,-0.5730515182549915,-0.1953769263953066,-0.2027360918390279,-0.396687368975518,-0.5017843429923777,-0.0395222074569954,-0.5266022678673069,-0.2239465745855101,4
42117,Tioga,-0.0361659264811324,-0.8670321873202564,-0.6810078698889914,-2.103358393727153,-1.2575176413263711,-0.9146073897345935,-0.563877420895589,-0.3258607930802468,-0.5675054032797177,-0.1953769263953066,-0.2027360918390279,-1.5140187251784152,-0.5557493883466634,0.4688973547151877,-0.6092212631560642,-0.7360969858473657,0
42119,Union,1.556722784550753,-0.573079170939513,-0.3117993309683243,-0.369807386355869,0.9009675904609488,-0.4805355116366009,-0.3926601409460912,-0.2342974043729159,-0.5385917547742214,-0.1953769263953066,-0.2027360918390279,0.1734270186265759,-0.4126927733842304,-0.1080755495977672,-0.4109953012875869,0.6590516211250336,0
42121,Venango,0.2094340371833649,-0.4696677949285157,-0.9694891398495126,-0.2006804588074506,-0.0691381316906554,-0.7057250982802862,-0.4755755374176793,-0.2974948206636659,-0.5605962954833699,-0.1953769263953066,-0.2027360918390279,-0.6354331866096962,-0.4849150564165178,-0.3896122954835616,-0.5291971735063347,-0.1884763975958589,0
42123,Warren,1.2094435519543454,-0.0787205479008071,-0.7403661558890987,-1.1449724709527849,0.3674094432775657,-0.6193507635936022,-0.4991903661245796,-0.3056907608165577,-0.5854481626609658,-0.1953769263953066,-0.2027360918390279,-0.2221458736346286,-0.5078867234789461,-0.8130829352551658,-0.5373289357171552,0.3191674105461029,0
42125,Washington,-1.2306202573416287,-0.1460197671516873,-0.2844945194082751,2.138908705612332,0.0036197974707141,-0.4704538794566497,-0.214583643807954,-0.1990663832570388,-0.1954512564471907,-0.1953769263953066,-0.2027360918390279,-0.0737387687831243,-0.2147363995869333,-0.9215284706613792,-0.2700146379707902,-0.5658181131091881,4
42127,Wayne,-2.341522795311144,-0.3189555001358407,-0.3189223252883373,0.2644185919506994,-1.4515387857566922,-0.2343938688702274,-0.3992625866150088,-0.2896194872038239,-0.4949048543199128,-0.1953769263953066,-0.2027360918390279,-1.3133931337342302,-0.4147485483692611,0.0892317451765486,-0.5050806058752447,-1.3424851499793544,4
42129,Westmoreland,0.1492637896677287,-0.1425135316680579,-0.2868688508482794,1.321461889128312,0.5614305877078859,-0.4269474839457869,-0.0282313089721218,-0.1136921202612205,0.2739527942965555,-0.1953769263953066,-0.2027360918390279,0.2765995552587193,0.0155094076161036,0.0362178400602749,0.0500608120359286,0.0945822978099425,0
42131,Wyoming,0.0322177003204887,-0.6338727900509769,-0.7059383500090364,-0.3134317438397299,0.052125083578295,-0.4065773953045746,-0.4863067568483465,-0.3033074867935221,-0.60052372079456,-0.1953769263953066,-0.2027360918390279,-0.665914094762548,-0.5004780810771501,-0.3300737431784764,-0.5424739428690691,-0.1074115371352636,0
42133,York,-0.6583236569415475,-0.2748591769477825,-0.102858164247947,-0.3979952076139381,0.6826938029768364,-0.1016059809807322,0.1790305730723848,-0.0610938416593136,0.92627298921718,-0.1953769263953066,-0.2027360918390279,-0.4247809420417163,0.2906061951550827,1.9321862753669377,0.334030110256096,-0.0257452783151477,4
